1708073477.300298 server started (12548): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1708073477.303993 cmd_parse_build_commands: select-window -t :=7
1708073477.303997 args_parse: -N = Select window 7
1708073477.304001 args_parse: flags end at 3 of 5
1708073477.304005 args_parse: 3 = 7 (type 1)
1708073477.304010 args_parse: 4 = select-window -t :=7 (type 2)
1708073477.304022 cmd_parse_build_commands: bind-key -N "Select window 7" 7 { select-window -t :=7 }
1708073477.304029 cmdq_get_command: [bind-key/0x56073e169ee0] group 214
1708073477.304035 cmdq_append <global>: [bind-key/0x56073e169ee0]
1708073477.304040 yylex_token: bind
1708073477.304046 yylex_token: -N
1708073477.304052 yylex_token: Select window 8
1708073477.304054 yylex_token: 8
1708073477.304057 yylex_token: select-window
1708073477.304060 yylex_token: -t:=8
1708073477.304063 cmd_parse_build_commands 0:0: bind
1708073477.304066 cmd_parse_build_commands 0:1: -N
1708073477.304068 cmd_parse_build_commands 0:2: Select window 8
1708073477.304071 cmd_parse_build_commands 0:3: 8
1708073477.304073 cmd_parse_build_commands 0:4 0:0: select-window
1708073477.304076 cmd_parse_build_commands 0:4 0:1: -t:=8
1708073477.304079 cmd_parse_build_commands 0:0: select-window
1708073477.304082 cmd_parse_build_commands 0:1: -t:=8
1708073477.304086 args_parse: -t = :=8
1708073477.304093 args_parse: flags end at 2 of 2
1708073477.304097 cmd_parse_build_commands: select-window -t :=8
1708073477.304100 args_parse: -N = Select window 8
1708073477.304102 args_parse: flags end at 3 of 5
1708073477.304104 args_parse: 3 = 8 (type 1)
1708073477.304108 args_parse: 4 = select-window -t :=8 (type 2)
1708073477.304113 cmd_parse_build_commands: bind-key -N "Select window 8" 8 { select-window -t :=8 }
1708073477.304117 cmdq_get_command: [bind-key/0x56073e16a2d0] group 222
1708073477.304120 cmdq_append <global>: [bind-key/0x56073e16a2d0]
1708073477.304125 yylex_token: bind
1708073477.304128 yylex_token: -N
1708073477.304130 yylex_token: Select window 9
1708073477.304133 yylex_token: 9
1708073477.304136 yylex_token: select-window
1708073477.304138 yylex_token: -t:=9
1708073477.304141 cmd_parse_build_commands 0:0: bind
1708073477.304144 cmd_parse_build_commands 0:1: -N
1708073477.304146 cmd_parse_build_commands 0:2: Select window 9
1708073477.304149 cmd_parse_build_commands 0:3: 9
1708073477.304152 cmd_parse_build_commands 0:4 0:0: select-window
1708073477.304154 cmd_parse_build_commands 0:4 0:1: -t:=9
1708073477.304157 cmd_parse_build_commands 0:0: select-window
1708073477.304160 cmd_parse_build_commands 0:1: -t:=9
1708073477.304164 args_parse: -t = :=9
1708073477.304166 args_parse: flags end at 2 of 2
1708073477.304170 cmd_parse_build_commands: select-window -t :=9
1708073477.304173 args_parse: -N = Select window 9
1708073477.304175 args_parse: flags end at 3 of 5
1708073477.304178 args_parse: 3 = 9 (type 1)
1708073477.304181 args_parse: 4 = select-window -t :=9 (type 2)
1708073477.304186 cmd_parse_build_commands: bind-key -N "Select window 9" 9 { select-window -t :=9 }
1708073477.304190 cmdq_get_command: [bind-key/0x56073e16a6c0] group 230
1708073477.304192 cmdq_append <global>: [bind-key/0x56073e16a6c0]
1708073477.304195 yylex_token: bind
1708073477.304197 yylex_token: -N
1708073477.304200 yylex_token: Prompt for a command
1708073477.304203 yylex_token: :
1708073477.304206 yylex_token: command-prompt
1708073477.304209 cmd_parse_build_commands 0:0: bind
1708073477.304211 cmd_parse_build_commands 0:1: -N
1708073477.304214 cmd_parse_build_commands 0:2: Prompt for a command
1708073477.304216 cmd_parse_build_commands 0:3: :
1708073477.304219 cmd_parse_build_commands 0:4 0:0: command-prompt
1708073477.304223 cmd_parse_build_commands 0:0: command-prompt
1708073477.304226 args_parse: flags end at 1 of 1
1708073477.304229 cmd_parse_build_commands: command-prompt
1708073477.304231 args_parse: -N = Prompt for a command
1708073477.304234 args_parse: flags end at 3 of 5
1708073477.304236 args_parse: 3 = : (type 1)
1708073477.304239 args_parse: 4 = command-prompt (type 2)
1708073477.304245 cmd_parse_build_commands: bind-key -N "Prompt for a command" : { command-prompt }
1708073477.304249 cmdq_get_command: [bind-key/0x56073e16a940] group 238
1708073477.304252 cmdq_append <global>: [bind-key/0x56073e16a940]
1708073477.304254 yylex_token: bind
1708073477.304257 yylex_token: -N
1708073477.304261 yylex_token: Move to the previously active pane
1708073477.304263 yylex_token: ;
1708073477.304266 yylex_token: last-pane
1708073477.304269 cmd_parse_build_commands 0:0: bind
1708073477.304272 cmd_parse_build_commands 0:1: -N
1708073477.304275 cmd_parse_build_commands 0:2: Move to the previously active pane
1708073477.304277 cmd_parse_build_commands 0:3: ;
1708073477.304280 cmd_parse_build_commands 0:4 0:0: last-pane
1708073477.304283 cmd_parse_build_commands 0:0: last-pane
1708073477.304287 args_parse: flags end at 1 of 1
1708073477.304289 cmd_parse_build_commands: last-pane
1708073477.304292 args_parse: -N = Move to the previously active pane
1708073477.304295 args_parse: flags end at 3 of 5
1708073477.304297 args_parse: 3 = ; (type 1)
1708073477.304300 args_parse: 4 = last-pane (type 2)
1708073477.304306 cmd_parse_build_commands: bind-key -N "Move to the previously active pane" \\; { last-pane }
1708073477.304309 cmdq_get_command: [bind-key/0x56073e16b2d0] group 246
1708073477.304312 cmdq_append <global>: [bind-key/0x56073e16b2d0]
1708073477.304320 yylex_token: bind
1708073477.304323 yylex_token: -N
1708073477.304326 yylex_token: Choose a paste buffer from a list
1708073477.304329 yylex_token: =
1708073477.304332 yylex_token: choose-buffer
1708073477.304334 yylex_token: -Z
1708073477.304337 cmd_parse_build_commands 0:0: bind
1708073477.304340 cmd_parse_build_commands 0:1: -N
1708073477.304342 cmd_parse_build_commands 0:2: Choose a paste buffer from a list
1708073477.304345 cmd_parse_build_commands 0:3: =
1708073477.304348 cmd_parse_build_commands 0:4 0:0: choose-buffer
1708073477.304350 cmd_parse_build_commands 0:4 0:1: -Z
1708073477.304354 cmd_parse_build_commands 0:0: choose-buffer
1708073477.304356 cmd_parse_build_commands 0:1: -Z
1708073477.304359 args_parse: -Z
1708073477.304362 args_parse: flags end at 2 of 2
1708073477.304365 cmd_parse_build_commands: choose-buffer -Z
1708073477.304369 args_parse: -N = Choose a paste buffer from a list
1708073477.304371 args_parse: flags end at 3 of 5
1708073477.304374 args_parse: 3 = = (type 1)
1708073477.304377 args_parse: 4 = choose-buffer -Z (type 2)
1708073477.304383 cmd_parse_build_commands: bind-key -N "Choose a paste buffer from a list" = { choose-buffer -Z }
1708073477.304387 cmdq_get_command: [bind-key/0x56073e16b7d0] group 254
1708073477.304390 cmdq_append <global>: [bind-key/0x56073e16b7d0]
1708073477.304392 yylex_token: bind
1708073477.304395 yylex_token: -N
1708073477.304398 yylex_token: List key bindings
1708073477.304400 yylex_token: ?
1708073477.304403 yylex_token: list-keys
1708073477.304405 yylex_token: -N
1708073477.304408 cmd_parse_build_commands 0:0: bind
1708073477.304411 cmd_parse_build_commands 0:1: -N
1708073477.304413 cmd_parse_build_commands 0:2: List key bindings
1708073477.304416 cmd_parse_build_commands 0:3: ?
1708073477.304418 cmd_parse_build_commands 0:4 0:0: list-keys
1708073477.304421 cmd_parse_build_commands 0:4 0:1: -N
1708073477.304424 cmd_parse_build_commands 0:0: list-keys
1708073477.304426 cmd_parse_build_commands 0:1: -N
1708073477.304430 args_parse: -N
1708073477.304433 args_parse: flags end at 2 of 2
1708073477.304436 cmd_parse_build_commands: list-keys -N
1708073477.304439 args_parse: -N = List key bindings
1708073477.304441 args_parse: flags end at 3 of 5
1708073477.304444 args_parse: 3 = ? (type 1)
1708073477.304447 args_parse: 4 = list-keys -N (type 2)
1708073477.304453 cmd_parse_build_commands: bind-key -N "List key bindings" ? { list-keys -N }
1708073477.304456 cmdq_get_command: [bind-key/0x56073e16bfb0] group 262
1708073477.304459 cmdq_append <global>: [bind-key/0x56073e16bfb0]
1708073477.304462 yylex_token: bind
1708073477.304464 yylex_token: -N
1708073477.304468 yylex_token: Choose a client from a list
1708073477.304470 yylex_token: D
1708073477.304473 yylex_token: choose-client
1708073477.304475 yylex_token: -Z
1708073477.304478 cmd_parse_build_commands 0:0: bind
1708073477.304481 cmd_parse_build_commands 0:1: -N
1708073477.304483 cmd_parse_build_commands 0:2: Choose a client from a list
1708073477.304485 cmd_parse_build_commands 0:3: D
1708073477.304488 cmd_parse_build_commands 0:4 0:0: choose-client
1708073477.304491 cmd_parse_build_commands 0:4 0:1: -Z
1708073477.304494 cmd_parse_build_commands 0:0: choose-client
1708073477.304497 cmd_parse_build_commands 0:1: -Z
1708073477.304499 args_parse: -Z
1708073477.304502 args_parse: flags end at 2 of 2
1708073477.304505 cmd_parse_build_commands: choose-client -Z
1708073477.304508 args_parse: -N = Choose a client from a list
1708073477.304510 args_parse: flags end at 3 of 5
1708073477.304513 args_parse: 3 = D (type 1)
1708073477.304516 args_parse: 4 = choose-client -Z (type 2)
1708073477.304521 cmd_parse_build_commands: bind-key -N "Choose a client from a list" D { choose-client -Z }
1708073477.304525 cmdq_get_command: [bind-key/0x56073e16c5a0] group 270
1708073477.304528 cmdq_append <global>: [bind-key/0x56073e16c5a0]
1708073477.304533 yylex_token: bind
1708073477.304535 yylex_token: -N
1708073477.304538 yylex_token: Spread panes out evenly
1708073477.304541 yylex_token: E
1708073477.304549 yylex_token: select-layout
1708073477.304551 yylex_token: -E
1708073477.304554 cmd_parse_build_commands 0:0: bind
1708073477.304557 cmd_parse_build_commands 0:1: -N
1708073477.304559 cmd_parse_build_commands 0:2: Spread panes out evenly
1708073477.304562 cmd_parse_build_commands 0:3: E
1708073477.304564 cmd_parse_build_commands 0:4 0:0: select-layout
1708073477.304567 cmd_parse_build_commands 0:4 0:1: -E
1708073477.304570 cmd_parse_build_commands 0:0: select-layout
1708073477.304572 cmd_parse_build_commands 0:1: -E
1708073477.304576 args_parse: -E
1708073477.304579 args_parse: flags end at 2 of 2
1708073477.304582 cmd_parse_build_commands: select-layout -E
1708073477.304585 args_parse: -N = Spread panes out evenly
1708073477.304587 args_parse: flags end at 3 of 5
1708073477.304589 args_parse: 3 = E (type 1)
1708073477.304592 args_parse: 4 = select-layout -E (type 2)
1708073477.304598 cmd_parse_build_commands: bind-key -N "Spread panes out evenly" E { select-layout -E }
1708073477.304602 cmdq_get_command: [bind-key/0x56073e16ca00] group 278
1708073477.304605 cmdq_append <global>: [bind-key/0x56073e16ca00]
1708073477.304607 yylex_token: bind
1708073477.304610 yylex_token: -N
1708073477.304613 yylex_token: Switch to the last client
1708073477.304616 yylex_token: L
1708073477.304618 yylex_token: switch-client
1708073477.304621 yylex_token: -l
1708073477.304624 cmd_parse_build_commands 0:0: bind
1708073477.304626 cmd_parse_build_commands 0:1: -N
1708073477.304629 cmd_parse_build_commands 0:2: Switch to the last client
1708073477.304632 cmd_parse_build_commands 0:3: L
1708073477.304635 cmd_parse_build_commands 0:4 0:0: switch-client
1708073477.304637 cmd_parse_build_commands 0:4 0:1: -l
1708073477.304640 cmd_parse_build_commands 0:0: switch-client
1708073477.304643 cmd_parse_build_commands 0:1: -l
1708073477.304647 args_parse: -l
1708073477.304650 args_parse: flags end at 2 of 2
1708073477.304653 cmd_parse_build_commands: switch-client -l
1708073477.304656 args_parse: -N = Switch to the last client
1708073477.304658 args_parse: flags end at 3 of 5
1708073477.304661 args_parse: 3 = L (type 1)
1708073477.304664 args_parse: 4 = switch-client -l (type 2)
1708073477.304670 cmd_parse_build_commands: bind-key -N "Switch to the last client" L { switch-client -l }
1708073477.304673 cmdq_get_command: [bind-key/0x56073e16cb00] group 286
1708073477.304676 cmdq_append <global>: [bind-key/0x56073e16cb00]
1708073477.304679 yylex_token: bind
1708073477.304681 yylex_token: -N
1708073477.304684 yylex_token: Clear the marked pane
1708073477.304686 yylex_token: M
1708073477.304689 yylex_token: select-pane
1708073477.304691 yylex_token: -M
1708073477.304694 cmd_parse_build_commands 0:0: bind
1708073477.304697 cmd_parse_build_commands 0:1: -N
1708073477.304700 cmd_parse_build_commands 0:2: Clear the marked pane
1708073477.304702 cmd_parse_build_commands 0:3: M
1708073477.304705 cmd_parse_build_commands 0:4 0:0: select-pane
1708073477.304707 cmd_parse_build_commands 0:4 0:1: -M
1708073477.304710 cmd_parse_build_commands 0:0: select-pane
1708073477.304713 cmd_parse_build_commands 0:1: -M
1708073477.304717 args_parse: -M
1708073477.304719 args_parse: flags end at 2 of 2
1708073477.304722 cmd_parse_build_commands: select-pane -M
1708073477.304725 args_parse: -N = Clear the marked pane
1708073477.304727 args_parse: flags end at 3 of 5
1708073477.304730 args_parse: 3 = M (type 1)
1708073477.304733 args_parse: 4 = select-pane -M (type 2)
1708073477.304739 cmd_parse_build_commands: bind-key -N "Clear the marked pane" M { select-pane -M }
1708073477.304742 cmdq_get_command: [bind-key/0x56073e16cf90] group 294
1708073477.304744 cmdq_append <global>: [bind-key/0x56073e16cf90]
1708073477.304750 yylex_token: bind
1708073477.304752 yylex_token: -N
1708073477.304755 yylex_token: Enter copy mode
1708073477.304758 yylex_token: [
1708073477.304760 yylex_token: copy-mode
1708073477.304763 cmd_parse_build_commands 0:0: bind
1708073477.304766 cmd_parse_build_commands 0:1: -N
1708073477.304768 cmd_parse_build_commands 0:2: Enter copy mode
1708073477.304771 cmd_parse_build_commands 0:3: [
1708073477.304776 cmd_parse_build_commands 0:4 0:0: copy-mode
1708073477.304779 cmd_parse_build_commands 0:0: copy-mode
1708073477.304782 args_parse: flags end at 1 of 1
1708073477.304785 cmd_parse_build_commands: copy-mode
1708073477.304788 args_parse: -N = Enter copy mode
1708073477.304790 args_parse: flags end at 3 of 5
1708073477.304793 args_parse: 3 = [ (type 1)
1708073477.304795 args_parse: 4 = copy-mode (type 2)
1708073477.304801 cmd_parse_build_commands: bind-key -N "Enter copy mode" [ { copy-mode }
1708073477.304804 cmdq_get_command: [bind-key/0x56073e16d250] group 302
1708073477.304807 cmdq_append <global>: [bind-key/0x56073e16d250]
1708073477.304810 yylex_token: bind
1708073477.304812 yylex_token: -N
1708073477.304816 yylex_token: Paste the most recent paste buffer
1708073477.304818 yylex_token: ]
1708073477.304821 yylex_token: paste-buffer
1708073477.304824 yylex_token: -p
1708073477.304826 cmd_parse_build_commands 0:0: bind
1708073477.304829 cmd_parse_build_commands 0:1: -N
1708073477.304832 cmd_parse_build_commands 0:2: Paste the most recent paste buffer
1708073477.304834 cmd_parse_build_commands 0:3: ]
1708073477.304837 cmd_parse_build_commands 0:4 0:0: paste-buffer
1708073477.304839 cmd_parse_build_commands 0:4 0:1: -p
1708073477.304842 cmd_parse_build_commands 0:0: paste-buffer
1708073477.304845 cmd_parse_build_commands 0:1: -p
1708073477.304848 args_parse: -p
1708073477.304851 args_parse: flags end at 2 of 2
1708073477.304854 cmd_parse_build_commands: paste-buffer -p
1708073477.304857 args_parse: -N = Paste the most recent paste buffer
1708073477.304859 args_parse: flags end at 3 of 5
1708073477.304862 args_parse: 3 = ] (type 1)
1708073477.304865 args_parse: 4 = paste-buffer -p (type 2)
1708073477.304871 cmd_parse_build_commands: bind-key -N "Paste the most recent paste buffer" ] { paste-buffer -p }
1708073477.304874 cmdq_get_command: [bind-key/0x56073e16dbd0] group 310
1708073477.304877 cmdq_append <global>: [bind-key/0x56073e16dbd0]
1708073477.304880 yylex_token: bind
1708073477.304882 yylex_token: -N
1708073477.304885 yylex_token: Create a new window
1708073477.304888 yylex_token: c
1708073477.304890 yylex_token: new-window
1708073477.304893 cmd_parse_build_commands 0:0: bind
1708073477.304896 cmd_parse_build_commands 0:1: -N
1708073477.304899 cmd_parse_build_commands 0:2: Create a new window
1708073477.304901 cmd_parse_build_commands 0:3: c
1708073477.304904 cmd_parse_build_commands 0:4 0:0: new-window
1708073477.304907 cmd_parse_build_commands 0:0: new-window
1708073477.304910 args_parse: flags end at 1 of 1
1708073477.304913 cmd_parse_build_commands: new-window
1708073477.304916 args_parse: -N = Create a new window
1708073477.304918 args_parse: flags end at 3 of 5
1708073477.304921 args_parse: 3 = c (type 1)
1708073477.304923 args_parse: 4 = new-window (type 2)
1708073477.304929 cmd_parse_build_commands: bind-key -N "Create a new window" c { new-window }
1708073477.304933 cmdq_get_command: [bind-key/0x56073e16e040] group 318
1708073477.304935 cmdq_append <global>: [bind-key/0x56073e16e040]
1708073477.304938 yylex_token: bind
1708073477.304941 yylex_token: -N
1708073477.304944 yylex_token: Detach the current client
1708073477.304946 yylex_token: d
1708073477.304949 yylex_token: detach-client
1708073477.304952 cmd_parse_build_commands 0:0: bind
1708073477.304954 cmd_parse_build_commands 0:1: -N
1708073477.304957 cmd_parse_build_commands 0:2: Detach the current client
1708073477.304959 cmd_parse_build_commands 0:3: d
1708073477.304962 cmd_parse_build_commands 0:4 0:0: detach-client
1708073477.304965 cmd_parse_build_commands 0:0: detach-client
1708073477.304969 args_parse: flags end at 1 of 1
1708073477.304972 cmd_parse_build_commands: detach-client
1708073477.304974 args_parse: -N = Detach the current client
1708073477.304977 args_parse: flags end at 3 of 5
1708073477.304979 args_parse: 3 = d (type 1)
1708073477.304982 args_parse: 4 = detach-client (type 2)
1708073477.304987 cmd_parse_build_commands: bind-key -N "Detach the current client" d { detach-client }
1708073477.304990 cmdq_get_command: [bind-key/0x56073e16e880] group 326
1708073477.304995 cmdq_append <global>: [bind-key/0x56073e16e880]
1708073477.305001 yylex_token: bind
1708073477.305004 yylex_token: -N
1708073477.305007 yylex_token: Search for a pane
1708073477.305009 yylex_token: f
1708073477.305012 yylex_token: command-prompt
1708073477.305015 yylex_token: find-window
1708073477.305017 yylex_token: -Z
1708073477.305019 yylex_token: --
1708073477.305022 yylex_token: %%
1708073477.305026 cmd_parse_build_commands 0:0: bind
1708073477.305028 cmd_parse_build_commands 0:1: -N
1708073477.305031 cmd_parse_build_commands 0:2: Search for a pane
1708073477.305033 cmd_parse_build_commands 0:3: f
1708073477.305036 cmd_parse_build_commands 0:4 0:0: command-prompt
1708073477.305039 cmd_parse_build_commands 0:4 0:1 0:0: find-window
1708073477.305042 cmd_parse_build_commands 0:4 0:1 0:1: -Z
1708073477.305044 cmd_parse_build_commands 0:4 0:1 0:2: --
1708073477.305047 cmd_parse_build_commands 0:4 0:1 0:3: %%
1708073477.305050 cmd_parse_build_commands 0:0: command-prompt
1708073477.305053 cmd_parse_build_commands 0:1 0:0: find-window
1708073477.305055 cmd_parse_build_commands 0:1 0:1: -Z
1708073477.305058 cmd_parse_build_commands 0:1 0:2: --
1708073477.305060 cmd_parse_build_commands 0:1 0:3: %%
1708073477.305063 cmd_parse_build_commands 0:0: find-window
1708073477.305065 cmd_parse_build_commands 0:1: -Z
1708073477.305068 cmd_parse_build_commands 0:2: --
1708073477.305070 cmd_parse_build_commands 0:3: %%
1708073477.305074 args_parse: -Z
1708073477.305076 args_parse: flags end at 3 of 4
1708073477.305079 args_parse: 3 = %% (type 1)
1708073477.305083 cmd_parse_build_commands: find-window -Z "%%"
1708073477.305086 args_parse: flags end at 1 of 2
1708073477.305090 args_parse: 1 = find-window -Z "%%" (type 2)
1708073477.305096 cmd_parse_build_commands: command-prompt { find-window -Z "%%" }
1708073477.305099 args_parse: -N = Search for a pane
1708073477.305102 args_parse: flags end at 3 of 5
1708073477.305104 args_parse: 3 = f (type 1)
1708073477.305109 args_parse: 4 = command-prompt { find-window -Z "%%" } (type 2)
1708073477.305115 cmd_parse_build_commands: bind-key -N "Search for a pane" f { command-prompt { find-window -Z "%%" } }
1708073477.305119 cmdq_get_command: [bind-key/0x56073e16e5c0] group 334
1708073477.305122 cmdq_append <global>: [bind-key/0x56073e16e5c0]
1708073477.305127 yylex_token: bind
1708073477.305130 yylex_token: -N
1708073477.305133 yylex_token: Display window information
1708073477.305135 yylex_token: i
1708073477.305138 yylex_token: display-message
1708073477.305141 cmd_parse_build_commands 0:0: bind
1708073477.305144 cmd_parse_build_commands 0:1: -N
1708073477.305147 cmd_parse_build_commands 0:2: Display window information
1708073477.305149 cmd_parse_build_commands 0:3: i
1708073477.305152 cmd_parse_build_commands 0:4 0:0: display-message
1708073477.305155 cmd_parse_build_commands 0:0: display-message
1708073477.305158 args_parse: flags end at 1 of 1
1708073477.305161 cmd_parse_build_commands: display-message
1708073477.305164 args_parse: -N = Display window information
1708073477.305166 args_parse: flags end at 3 of 5
1708073477.305169 args_parse: 3 = i (type 1)
1708073477.305171 args_parse: 4 = display-message (type 2)
1708073477.305177 cmd_parse_build_commands: bind-key -N "Display window information" i { display-message }
1708073477.305181 cmdq_get_command: [bind-key/0x56073e16f610] group 346
1708073477.305184 cmdq_append <global>: [bind-key/0x56073e16f610]
1708073477.305186 yylex_token: bind
1708073477.305189 yylex_token: -N
1708073477.305192 yylex_token: Select the previously current window
1708073477.305194 yylex_token: l
1708073477.305197 yylex_token: last-window
1708073477.305200 cmd_parse_build_commands 0:0: bind
1708073477.305203 cmd_parse_build_commands 0:1: -N
1708073477.305205 cmd_parse_build_commands 0:2: Select the previously current window
1708073477.305208 cmd_parse_build_commands 0:3: l
1708073477.305210 cmd_parse_build_commands 0:4 0:0: last-window
1708073477.305213 cmd_parse_build_commands 0:0: last-window
1708073477.305219 args_parse: flags end at 1 of 1
1708073477.305222 cmd_parse_build_commands: last-window
1708073477.305225 args_parse: -N = Select the previously current window
1708073477.305228 args_parse: flags end at 3 of 5
1708073477.305230 args_parse: 3 = l (type 1)
1708073477.305233 args_parse: 4 = last-window (type 2)
1708073477.305239 cmd_parse_build_commands: bind-key -N "Select the previously current window" l { last-window }
1708073477.305242 cmdq_get_command: [bind-key/0x56073e16f990] group 354
1708073477.305245 cmdq_append <global>: [bind-key/0x56073e16f990]
1708073477.305247 yylex_token: bind
1708073477.305250 yylex_token: -N
1708073477.305253 yylex_token: Toggle the marked pane
1708073477.305255 yylex_token: m
1708073477.305258 yylex_token: select-pane
1708073477.305260 yylex_token: -m
1708073477.305263 cmd_parse_build_commands 0:0: bind
1708073477.305266 cmd_parse_build_commands 0:1: -N
1708073477.305268 cmd_parse_build_commands 0:2: Toggle the marked pane
1708073477.305271 cmd_parse_build_commands 0:3: m
1708073477.305273 cmd_parse_build_commands 0:4 0:0: select-pane
1708073477.305276 cmd_parse_build_commands 0:4 0:1: -m
1708073477.305279 cmd_parse_build_commands 0:0: select-pane
1708073477.305282 cmd_parse_build_commands 0:1: -m
1708073477.305286 args_parse: -m
1708073477.305289 args_parse: flags end at 2 of 2
1708073477.305292 cmd_parse_build_commands: select-pane -m
1708073477.305295 args_parse: -N = Toggle the marked pane
1708073477.305297 args_parse: flags end at 3 of 5
1708073477.305299 args_parse: 3 = m (type 1)
1708073477.305302 args_parse: 4 = select-pane -m (type 2)
1708073477.305309 cmd_parse_build_commands: bind-key -N "Toggle the marked pane" m { select-pane -m }
1708073477.305313 cmdq_get_command: [bind-key/0x56073e16fb70] group 362
1708073477.305315 cmdq_append <global>: [bind-key/0x56073e16fb70]
1708073477.305318 yylex_token: bind
1708073477.305320 yylex_token: -N
1708073477.305323 yylex_token: Select the next window
1708073477.305326 yylex_token: n
1708073477.305328 yylex_token: next-window
1708073477.305331 cmd_parse_build_commands 0:0: bind
1708073477.305334 cmd_parse_build_commands 0:1: -N
1708073477.305336 cmd_parse_build_commands 0:2: Select the next window
1708073477.305339 cmd_parse_build_commands 0:3: n
1708073477.305342 cmd_parse_build_commands 0:4 0:0: next-window
1708073477.305345 cmd_parse_build_commands 0:0: next-window
1708073477.305348 args_parse: flags end at 1 of 1
1708073477.305351 cmd_parse_build_commands: next-window
1708073477.305354 args_parse: -N = Select the next window
1708073477.305356 args_parse: flags end at 3 of 5
1708073477.305359 args_parse: 3 = n (type 1)
1708073477.305362 args_parse: 4 = next-window (type 2)
1708073477.305367 cmd_parse_build_commands: bind-key -N "Select the next window" n { next-window }
1708073477.305371 cmdq_get_command: [bind-key/0x56073e170200] group 370
1708073477.305374 cmdq_append <global>: [bind-key/0x56073e170200]
1708073477.305376 yylex_token: bind
1708073477.305379 yylex_token: -N
1708073477.305382 yylex_token: Select the next pane
1708073477.305384 yylex_token: o
1708073477.305387 yylex_token: select-pane
1708073477.305389 yylex_token: -t:.+
1708073477.305393 cmd_parse_build_commands 0:0: bind
1708073477.305395 cmd_parse_build_commands 0:1: -N
1708073477.305398 cmd_parse_build_commands 0:2: Select the next pane
1708073477.305400 cmd_parse_build_commands 0:3: o
1708073477.305403 cmd_parse_build_commands 0:4 0:0: select-pane
1708073477.305405 cmd_parse_build_commands 0:4 0:1: -t:.+
1708073477.305408 cmd_parse_build_commands 0:0: select-pane
1708073477.305410 cmd_parse_build_commands 0:1: -t:.+
1708073477.305414 args_parse: -t = :.+
1708073477.305417 args_parse: flags end at 2 of 2
1708073477.305421 cmd_parse_build_commands: select-pane -t :.+
1708073477.305424 args_parse: -N = Select the next pane
1708073477.305426 args_parse: flags end at 3 of 5
1708073477.305428 args_parse: 3 = o (type 1)
1708073477.305432 args_parse: 4 = select-pane -t :.+ (type 2)
1708073477.305438 cmd_parse_build_commands: bind-key -N "Select the next pane" o { select-pane -t :.+ }
1708073477.305444 cmdq_get_command: [bind-key/0x56073e170570] group 378
1708073477.305447 cmdq_append <global>: [bind-key/0x56073e170570]
1708073477.305452 yylex_token: bind
1708073477.305454 yylex_token: -N
1708073477.305457 yylex_token: Customize options
1708073477.305459 yylex_token: C
1708073477.305462 yylex_token: customize-mode
1708073477.305465 yylex_token: -Z
1708073477.305468 cmd_parse_build_commands 0:0: bind
1708073477.305470 cmd_parse_build_commands 0:1: -N
1708073477.305473 cmd_parse_build_commands 0:2: Customize options
1708073477.305475 cmd_parse_build_commands 0:3: C
1708073477.305478 cmd_parse_build_commands 0:4 0:0: customize-mode
1708073477.305480 cmd_parse_build_commands 0:4 0:1: -Z
1708073477.305484 cmd_parse_build_commands 0:0: customize-mode
1708073477.305486 cmd_parse_build_commands 0:1: -Z
1708073477.305489 args_parse: -Z
1708073477.305491 args_parse: flags end at 2 of 2
1708073477.305495 cmd_parse_build_commands: customize-mode -Z
1708073477.305497 args_parse: -N = Customize options
1708073477.305500 args_parse: flags end at 3 of 5
1708073477.305502 args_parse: 3 = C (type 1)
1708073477.305505 args_parse: 4 = customize-mode -Z (type 2)
1708073477.305511 cmd_parse_build_commands: bind-key -N "Customize options" C { customize-mode -Z }
1708073477.305515 cmdq_get_command: [bind-key/0x56073e170800] group 386
1708073477.305517 cmdq_append <global>: [bind-key/0x56073e170800]
1708073477.305520 yylex_token: bind
1708073477.305522 yylex_token: -N
1708073477.305526 yylex_token: Select the previous window
1708073477.305528 yylex_token: p
1708073477.305531 yylex_token: previous-window
1708073477.305534 cmd_parse_build_commands 0:0: bind
1708073477.305536 cmd_parse_build_commands 0:1: -N
1708073477.305539 cmd_parse_build_commands 0:2: Select the previous window
1708073477.305542 cmd_parse_build_commands 0:3: p
1708073477.305545 cmd_parse_build_commands 0:4 0:0: previous-window
1708073477.305548 cmd_parse_build_commands 0:0: previous-window
1708073477.305551 args_parse: flags end at 1 of 1
1708073477.305554 cmd_parse_build_commands: previous-window
1708073477.305557 args_parse: -N = Select the previous window
1708073477.305559 args_parse: flags end at 3 of 5
1708073477.305562 args_parse: 3 = p (type 1)
1708073477.305565 args_parse: 4 = previous-window (type 2)
1708073477.305570 cmd_parse_build_commands: bind-key -N "Select the previous window" p { previous-window }
1708073477.305574 cmdq_get_command: [bind-key/0x56073e170cb0] group 394
1708073477.305577 cmdq_append <global>: [bind-key/0x56073e170cb0]
1708073477.305580 yylex_token: bind
1708073477.305582 yylex_token: -N
1708073477.305585 yylex_token: Display pane numbers
1708073477.305587 yylex_token: q
1708073477.305590 yylex_token: display-panes
1708073477.305593 cmd_parse_build_commands 0:0: bind
1708073477.305596 cmd_parse_build_commands 0:1: -N
1708073477.305599 cmd_parse_build_commands 0:2: Display pane numbers
